Fuel Type Code,Street Address,Intersection Directions,City,ZIP,Plus4,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW)
ELEC,1734 North 1st Street,,San Jose,95112,,Public,24 hours daily,,8,,GPS,37.3682497,-121.9127316,1/12/25,310033,2025-01-12 00:23:00 UTC,,,,1/12/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,1734 North 1st Street,,San Jose,95112,,Public,24 hours daily,,8,,GPS,37.3682497,-121.9127316,1/12/25,310033,2025-01-12 00:23:00 UTC,,,,1/12/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,1734 North 1st Street,,San Jose,95112,,Public,24 hours daily,,8,,GPS,37.3682497,-121.9127316,1/12/25,310033,2025-01-12 00:23:00 UTC,,,,1/12/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,1734 North 1st Street,,San Jose,95112,,Public,24 hours daily,,8,,GPS,37.3682497,-121.9127316,1/12/25,310033,2025-01-12 00:23:00 UTC,,,,1/12/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,11.5,0,,0,,0,
ELEC,230 La Casa Via,,Walnut Creek,94598,,Public,24 hours daily,,8,,GPS,37.909324,-122.03884,1/12/25,310042,2025-01-12 00:23:05 UTC,,,,7/10/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,230 La Casa Via,,Walnut Creek,94598,,Public,24 hours daily,,8,,GPS,37.909324,-122.03884,1/12/25,310042,2025-01-12 00:23:05 UTC,,,,7/10/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,230 La Casa Via,,Walnut Creek,94598,,Public,24 hours daily,,8,,GPS,37.909324,-122.03884,1/12/25,310042,2025-01-12 00:23:05 UTC,,,,7/10/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,230 La Casa Via,,Walnut Creek,94598,,Public,24 hours daily,,8,,GPS,37.909324,-122.03884,1/12/25,310042,2025-01-12 00:23:05 UTC,,,,7/10/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,230 La Casa Via,,Walnut Creek,94598,,Public,24 hours daily,,8,,GPS,37.909324,-122.03884,1/12/25,310042,2025-01-12 00:23:05 UTC,,,,7/10/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,230 La Casa Via,,Walnut Creek,94598,,Public,24 hours daily,,8,,GPS,37.909324,-122.03884,1/12/25,310042,2025-01-12 00:23:05 UTC,,,,7/10/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,230 La Casa Via,,Walnut Creek,94598,,Public,24 hours daily,,8,,GPS,37.909324,-122.03884,1/12/25,310042,2025-01-12 00:23:05 UTC,,,,7/10/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,230 La Casa Via,,Walnut Creek,94598,,Public,24 hours daily,,8,,GPS,37.909324,-122.03884,1/12/25,310042,2025-01-12 00:23:05 UTC,,,,7/10/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,1000 Shelter Bay Avenue,,Mill Valley,94941,,Public,24 hours daily,,2,,GPS,37.8931706,-122.5188352,1/12/25,310089,2025-01-12 00:23:55 UTC,,,,8/10/15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,1000 Shelter Bay Avenue,,Mill Valley,94941,,Public,24 hours daily,,2,,GPS,37.8931706,-122.5188352,1/12/25,310089,2025-01-12 00:23:55 UTC,,,,8/10/15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,5000 Shelter Bay Avenue,,Mill Valley,94941,,Public,24 hours daily,,1,,GPS,37.8921039,-122.520355,1/12/25,310090,2025-01-12 00:23:55 UTC,,,,8/10/15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,925 Page Mill Road,,Palo Alto,94304,,Public,24 hours daily,,4,,GPS,37.418962,-122.143717,1/12/25,310112,2025-01-12 00:24:14 UTC,,,,10/6/15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,925 Page Mill Road,,Palo Alto,94304,,Public,24 hours daily,,4,,GPS,37.418962,-122.143717,1/12/25,310112,2025-01-12 00:24:14 UTC,,,,10/6/15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,925 Page Mill Road,,Palo Alto,94304,,Public,24 hours daily,,4,,GPS,37.418962,-122.143717,1/12/25,310112,2025-01-12 00:24:14 UTC,,,,10/6/15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,925 Page Mill Road,,Palo Alto,94304,,Public,24 hours daily,,4,,GPS,37.418962,-122.143717,1/12/25,310112,2025-01-12 00:24:14 UTC,,,,10/6/15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,160 West Santa Clara Street,,San Jose,95113,,Public,24 hours daily,,6,,GPS,37.3346871,-121.8930162,1/12/25,310152,2025-01-12 00:24:22 UTC,,,,8/30/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,160 West Santa Clara Street,,San Jose,95113,,Public,24 hours daily,,6,,GPS,37.3346871,-121.8930162,1/12/25,310152,2025-01-12 00:24:22 UTC,,,,8/30/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,7.2,0,,0,,0,
ELEC,160 West Santa Clara Street,,San Jose,95113,,Public,24 hours daily,,6,,GPS,37.3346871,-121.8930162,1/12/25,310152,2025-01-12 00:24:22 UTC,,,,8/30/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,160 West Santa Clara Street,,San Jose,95113,,Public,24 hours daily,,6,,GPS,37.3346871,-121.8930162,1/12/25,310152,2025-01-12 00:24:22 UTC,,,,8/30/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,160 West Santa Clara Street,,San Jose,95113,,Public,24 hours daily,,6,,GPS,37.3346871,-121.8930162,1/12/25,310152,2025-01-12 00:24:22 UTC,,,,8/30/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,160 West Santa Clara Street,,San Jose,95113,,Public,24 hours daily,,6,,GPS,37.3346871,-121.8930162,1/12/25,310152,2025-01-12 00:24:22 UTC,,,,8/30/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,7.2,0,,0,,0,
ELEC,2595 East Bayshore Road,,Palo Alto,94303,,Public,24 hours daily,,2,,GPS,37.4460568,-122.1177253,1/12/25,310210,2025-01-12 00:25:27 UTC,,,,10/27/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,2595 East Bayshore Road,,Palo Alto,94303,,Public,24 hours daily,,2,,GPS,37.4460568,-122.1177253,1/12/25,310210,2025-01-12 00:25:27 UTC,,,,10/27/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,1010 Atlantic Avenue,,Alameda,94501,,Public,24 hours daily,,3,,GPS,37.7802739,-122.2661863,1/12/25,310244,2025-01-12 00:25:51 UTC,,,,4/19/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,1010 Atlantic Avenue,,Alameda,94501,,Public,24 hours daily,,3,,GPS,37.7802739,-122.2661863,1/12/25,310244,2025-01-12 00:25:51 UTC,,,,4/19/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,1010 Atlantic Avenue,,Alameda,94501,,Public,24 hours daily,,3,,GPS,37.7802739,-122.2661863,1/12/25,310244,2025-01-12 00:25:51 UTC,,,,4/19/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,9,,GPS,37.4862588,-122.1836513,1/12/25,310271,2025-01-12 00:27:07 UTC,,,,12/28/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,9,,GPS,37.4862588,-122.1836513,1/12/25,310271,2025-01-12 00:27:07 UTC,,,,12/28/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,9,,GPS,37.4862588,-122.1836513,1/12/25,310271,2025-01-12 00:27:07 UTC,,,,12/28/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,9,,GPS,37.4862588,-122.1836513,1/12/25,310271,2025-01-12 00:27:07 UTC,,,,12/28/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,9,,GPS,37.4862588,-122.1836513,1/12/25,310271,2025-01-12 00:27:07 UTC,,,,12/28/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,9,,GPS,37.4862588,-122.1836513,1/12/25,310271,2025-01-12 00:27:07 UTC,,,,12/28/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,9,,GPS,37.4862588,-122.1836513,1/12/25,310271,2025-01-12 00:27:07 UTC,,,,12/28/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,9,,GPS,37.4862588,-122.1836513,1/12/25,310271,2025-01-12 00:27:07 UTC,,,,12/28/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,9,,GPS,37.4862588,-122.1836513,1/12/25,310271,2025-01-12 00:27:07 UTC,,,,12/28/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,4,,GPS,37.4862588,-122.1836513,1/12/25,310272,2025-01-12 00:27:07 UTC,,,,6/28/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,4.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,4,,GPS,37.4862588,-122.1836513,1/12/25,310272,2025-01-12 00:27:07 UTC,,,,6/28/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,4.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,4,,GPS,37.4862588,-122.1836513,1/12/25,310272,2025-01-12 00:27:07 UTC,,,,6/28/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,4.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,4,,GPS,37.4862588,-122.1836513,1/12/25,310272,2025-01-12 00:27:07 UTC,,,,6/28/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,4.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,4,,GPS,37.4862588,-122.1836513,1/12/25,310273,2025-01-12 00:27:07 UTC,,,,12/29/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,4.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,4,,GPS,37.4862588,-122.1836513,1/12/25,310273,2025-01-12 00:27:07 UTC,,,,12/29/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,4,,GPS,37.4862588,-122.1836513,1/12/25,310273,2025-01-12 00:27:07 UTC,,,,12/29/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,4.2,0,,0,,0,
ELEC,3639 Haven Avenue,,Menlo Park,94025,,Public,24 hours daily,,4,,GPS,37.4862588,-122.1836513,1/12/25,310273,2025-01-12 00:27:07 UTC,,,,12/29/16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,2285 Challenger Way,,Santa Rosa,95407,,Public,24 hours daily,,8,,GPS,38.4246899,-122.7509379,1/12/25,310292,2025-01-12 00:25:57 UTC,,,,11/24/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,2285 Challenger Way,,Santa Rosa,95407,,Public,24 hours daily,,8,,GPS,38.4246899,-122.7509379,1/12/25,310292,2025-01-12 00:25:57 UTC,,,,11/24/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,2285 Challenger Way,,Santa Rosa,95407,,Public,24 hours daily,,8,,GPS,38.4246899,-122.7509379,1/12/25,310292,2025-01-12 00:25:57 UTC,,,,11/24/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,2285 Challenger Way,,Santa Rosa,95407,,Public,24 hours daily,,8,,GPS,38.4246899,-122.7509379,1/12/25,310292,2025-01-12 00:25:57 UTC,,,,11/24/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,2285 Challenger Way,,Santa Rosa,95407,,Public,24 hours daily,,8,,GPS,38.4246899,-122.7509379,1/12/25,310292,2025-01-12 00:25:57 UTC,,,,11/24/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,2285 Challenger Way,,Santa Rosa,95407,,Public,24 hours daily,,8,,GPS,38.4246899,-122.7509379,1/12/25,310292,2025-01-12 00:25:57 UTC,,,,11/24/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,2285 Challenger Way,,Santa Rosa,95407,,Public,24 hours daily,,8,,GPS,38.4246899,-122.7509379,1/12/25,310292,2025-01-12 00:25:57 UTC,,,,11/24/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,2285 Challenger Way,,Santa Rosa,95407,,Public,24 hours daily,,8,,GPS,38.4246899,-122.7509379,1/12/25,310292,2025-01-12 00:25:57 UTC,,,,11/24/20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,777 Bellew Drive,,Milpitas,95035,,Public,24 hours daily,,2,,GPS,37.422497,-121.919266,1/12/25,310315,2025-01-12 00:26:06 UTC,,,,3/22/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,777 Bellew Drive,,Milpitas,95035,,Public,24 hours daily,,2,,GPS,37.422497,-121.919266,1/12/25,310315,2025-01-12 00:26:06 UTC,,,,3/22/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,800 Indiana Street,,SF,94107,,Public,24 hours daily,,2,,GPS,37.75958,-122.39185,1/12/25,310330,2025-01-12 00:27:54 UTC,,,,3/25/19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,800 Indiana Street,,SF,94107,,Public,24 hours daily,,2,,GPS,37.75958,-122.39185,1/12/25,310330,2025-01-12 00:27:54 UTC,,,,3/25/19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,8 Locksley Ave,,SF,94122,,Public,24 hours daily,,1,,GPS,37.758251,-122.463074,1/12/25,310332,2025-01-12 00:27:58 UTC,,,,8/9/17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,11.5,0,,0,,0,
ELEC,55 9th Ave,,SF,94118,,Public,24 hours daily,,1,,GPS,37.7866351,-122.4680816,1/12/25,310344,2025-01-12 00:28:09 UTC,,,,7/11/19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,101 Innovation Drive,,San Jose,95134,,Public,24 hours daily,,11,,GPS,37.4010672,-121.9355444,1/12/25,310376,2025-01-12 00:27:02 UTC,,,,1/9/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,10,0,,0,,0,
ELEC,101 Innovation Drive,,San Jose,95134,,Public,24 hours daily,,11,,GPS,37.4010672,-121.9355444,1/12/25,310376,2025-01-12 00:27:02 UTC,,,,1/9/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,10,0,,0,,0,
ELEC,101 Innovation Drive,,San Jose,95134,,Public,24 hours daily,,11,,GPS,37.4010672,-121.9355444,1/12/25,310376,2025-01-12 00:27:02 UTC,,,,1/9/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,101 Innovation Drive,,San Jose,95134,,Public,24 hours daily,,11,,GPS,37.4010672,-121.9355444,1/12/25,310376,2025-01-12 00:27:02 UTC,,,,1/9/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,101 Innovation Drive,,San Jose,95134,,Public,24 hours daily,,11,,GPS,37.4010672,-121.9355444,1/12/25,310376,2025-01-12 00:27:02 UTC,,,,1/9/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,101 Innovation Drive,,San Jose,95134,,Public,24 hours daily,,11,,GPS,37.4010672,-121.9355444,1/12/25,310376,2025-01-12 00:27:02 UTC,,,,1/9/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,101 Innovation Drive,,San Jose,95134,,Public,24 hours daily,,11,,GPS,37.4010672,-121.9355444,1/12/25,310376,2025-01-12 00:27:02 UTC,,,,1/9/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,101 Innovation Drive,,San Jose,95134,,Public,24 hours daily,,11,,GPS,37.4010672,-121.9355444,1/12/25,310376,2025-01-12 00:27:02 UTC,,,,1/9/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,101 Innovation Drive,,San Jose,95134,,Public,24 hours daily,,11,,GPS,37.4010672,-121.9355444,1/12/25,310376,2025-01-12 00:27:02 UTC,,,,1/9/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,101 Innovation Drive,,San Jose,95134,,Public,24 hours daily,,11,,GPS,37.4010672,-121.9355444,1/12/25,310376,2025-01-12 00:27:02 UTC,,,,1/9/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,101 Innovation Drive,,San Jose,95134,,Public,24 hours daily,,11,,GPS,37.4010672,-121.9355444,1/12/25,310376,2025-01-12 00:27:02 UTC,,,,1/9/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,420 Gregory Lane,,Fairfield,94533,,Public,24 hours daily,,3,,GPS,38.2467234,-122.0554237,1/12/25,310411,2025-01-12 00:27:22 UTC,,,,8/26/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,420 Gregory Lane,,Fairfield,94533,,Public,24 hours daily,,3,,GPS,38.2467234,-122.0554237,1/12/25,310411,2025-01-12 00:27:22 UTC,,,,8/26/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,420 Gregory Lane,,Fairfield,94533,,Public,24 hours daily,,3,,GPS,38.2467234,-122.0554237,1/12/25,310411,2025-01-12 00:27:22 UTC,,,,8/26/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,2979 Corby Avenue,,Santa Rosa,95407,,Public,24 hours daily,,1,,GPS,38.40543746,-122.7168796,1/12/25,310554,2025-01-12 00:26:41 UTC,,,,9/13/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,10.4,0,,0,,0,
ELEC,3468 Innovation Wy,,Fremont,94538,,Public,24 hours daily,,1,,GPS,37.500393,-121.94491,1/11/25,310809,2025-01-11 01:56:03 UTC,,,,9/16/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,3468 Innovation Wy,,Fremont,94538,,Public,24 hours daily,,2,,GPS,37.500366,-121.945,1/11/25,310810,2025-01-11 01:56:03 UTC,,,,9/16/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,3468 Innovation Wy,,Fremont,94538,,Public,24 hours daily,,2,,GPS,37.500366,-121.945,1/11/25,310810,2025-01-11 01:56:03 UTC,,,,9/16/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,3468 Innovation Wy,,Fremont,94538,,Public,24 hours daily,,1,,GPS,37.5004,-121.944885,1/11/25,310811,2025-01-11 01:56:03 UTC,,,,9/16/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,3468 Innovation Wy,,Fremont,94538,,Public,24 hours daily,,2,,GPS,37.500396,-121.944898,1/11/25,310812,2025-01-11 01:56:04 UTC,,,,9/16/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,3468 Innovation Wy,,Fremont,94538,,Public,24 hours daily,,2,,GPS,37.500396,-121.944898,1/11/25,310812,2025-01-11 01:56:04 UTC,,,,9/16/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,3468 Innovation Wy,,Fremont,94538,,Public,24 hours daily,,1,,GPS,37.500402,-121.94487,1/11/25,310813,2025-01-11 01:56:04 UTC,,,,9/16/23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
